local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
16211,93903,9390341,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ｻﾝｶﾞ(ﾓﾄﾏﾁ),富山県,射水市,三ケ（元町）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ,富山県,射水市,戸破,0,1,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｱﾗﾏﾁ),富山県,射水市,戸破（荒町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｴｶﾞﾐ),富山県,射水市,戸破（江上）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｶｼﾞﾔﾊﾞｼ),富山県,射水市,戸破（鍛治屋橋）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｶﾐｶﾜﾁｮｳ),富山県,射水市,戸破（神川町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｷﾀﾃｻｷ),富山県,射水市,戸破（北手崎）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｷﾌﾞﾈﾏﾁ),富山県,射水市,戸破（木舟町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｻｶｴﾏﾁ),富山県,射水市,戸破（栄町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｻｸﾗﾏﾁ),富山県,射水市,戸破（さくら町）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼｮｳﾜﾄﾞｵﾘ),富山県,射水市,戸破（昭和通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼﾝｻｶｴﾏﾁ),富山県,射水市,戸破（新栄町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼﾝﾏﾁ),富山県,射水市,戸破（新町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｽｴﾅｶﾞﾁｮｳ),富山県,射水市,戸破（末永町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾃﾞﾗ),富山県,射水市,戸破（高寺）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾎﾁｮｳ),富山県,射水市,戸破（高穂町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾗﾏﾁ),富山県,射水市,戸破（宝町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾁｬﾔﾏﾁ),富山県,射水市,戸破（茶屋町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾁｭｳｵｳﾄﾞｵﾘ),富山県,射水市,戸破（中央通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾅｶﾏﾁ),富山県,射水市,戸破（中町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾆｼｸｽﾉｷﾁｮｳ),富山県,射水市,戸破（西楠町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾉﾘﾌﾞﾈﾁｮｳ),富山県,射水市,戸破（乗舟町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾍｲｾｲﾏﾁ),富山県,射水市,戸破（平成町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾐﾅﾐﾄﾞｵﾘ),富山県,射水市,戸破（南通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾓﾄﾏﾁ),富山県,射水市,戸破（元町）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾜｶﾊﾞﾁｮｳ),富山県,射水市,戸破（若葉町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾜｶﾐﾔﾁｮｳ),富山県,射水市,戸破（若宮町）,0,0,0,1,0,0
16211,93903,9390361,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾀｲｺｳﾏﾁ,富山県,射水市,太閤町,0,0,0,0,0,0
16211,93903,9390362,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾀｲｺｳﾔﾏ,富山県,射水市,太閤山,0,0,1,0,0,0
16211,93903,9390363,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾅｶﾀｲｺｳﾔﾏ,富山県,射水市,中太閤山,0,0,1,0,0,0
16211,93903,9390364,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾐﾅﾐﾀｲｺｳﾔﾏ,富山県,射水市,南太閤山,0,0,1,0,0,0
